frame,track_id,class,confidence,x_center,y_center,dx,dy
292,877,person,0.58,760.42,335.29,608.89,-344.41
292,885,person,0.38,577.4,240.88,-183.01999999999998,-94.41000000000003
292,551,person,0.41,708.06,425.32,130.65999999999997,184.44
292,711,person,0.74,579.86,474.78,-128.19999999999993,49.45999999999998
293,575,person,0.35,991.14,677.85,411.28,203.07000000000005
293,751,person,0.44,350.86,690.82,-640.28,12.970000000000027
293,780,person,0.77,1122.32,386.42,771.4599999999999,-304.40000000000003
293,865,person,0.5,154.72,678.65,-967.5999999999999,292.22999999999996
293,877,person,0.56,758.18,337.97,603.4599999999999,-340.67999999999995
293,551,person,0.55,688.31,422.27,-69.87,84.29999999999995
293,711,person,0.77,576.95,471.78,-111.3599999999999,49.50999999999999
293,754,person,0.47,606.64,328.67,29.68999999999994,-143.10999999999996
294,575,person,0.63,978.37,676.69,371.73,348.02000000000004
294,751,person,0.3,353.32,690.72,-625.05,14.029999999999973
294,780,person,0.8,1115.02,384.8,761.7,-305.92
294,865,person,0.39,158.44,677.15,-956.5799999999999,292.34999999999997
294,877,person,0.7,746.53,338.73,588.0899999999999,-338.41999999999996
294,551,person,0.56,670.86,418.63,-75.66999999999996,79.89999999999998
294,711,person,0.56,570.84,463.0,-100.01999999999998,44.370000000000005
294,890,person,0.37,785.12,187.27,214.27999999999997,-275.73
294,754,person,0.61,607.41,327.61,-177.71000000000004,140.34
295,575,person,0.63,970.29,676.29,362.88,348.67999999999995
295,780,person,0.88,1109.08,383.24,138.78999999999996,-293.04999999999995
295,865,person,0.38,161.78,676.49,-947.3,293.25
295,877,person,0.47,741.72,343.6,579.94,-332.89
295,551,person,0.38,659.79,419.41,-81.93000000000006,75.81
295,711,person,0.63,576.04,457.57,-83.75,38.15999999999997
295,890,person,0.3,787.79,189.45,211.75,-268.12
296,575,person,0.68,960.5,676.47,172.71000000000004,487.02000000000004
296,780,person,0.9,1102.38,382.69,141.8800000000001,-293.78000000000003
296,865,person,0.32,164.37,676.12,-938.0100000000001,293.43
296,877,person,0.61,736.51,345.49,572.14,-330.63
296,551,person,0.43,652.71,419.66,-83.79999999999995,74.17000000000002
296,711,person,0.68,569.39,454.32,-83.32000000000005,34.65999999999997
296,890,person,0.26,791.67,190.66,222.27999999999997,-263.65999999999997
296,898,person,0.41,1043.43,194.4,251.7600000000001,3.740000000000009
296,751,person,0.34,358.99,691.01,-684.44,496.61
296,754,person,0.47,614.48,327.44,255.49,-363.57
297,575,person,0.62,953.19,676.53,338.71000000000004,349.09
297,780,person,0.88,1096.09,382.71,142.89999999999986,-293.82
297,865,person,0.37,168.8,675.97,-927.29,293.26000000000005
297,711,person,0.7,570.48,453.31,401.68,-222.66000000000003
297,751,person,0.33,362.38,691.27,-208.10000000000002,237.95999999999998
297,864,person,0.45,757.41,347.09,395.03,-344.18
298,575,person,0.67,946.99,676.8,189.58000000000004,329.71
298,780,person,0.83,1084.91,380.89,137.92000000000007,-295.90999999999997
298,711,person,0.51,568.29,442.28,-516.6200000000001,61.389999999999986
298,751,person,0.38,366.86,691.68,-201.42999999999995,249.39999999999998
298,864,person,0.54,756.83,349.82,389.97,-341.85999999999996
298,551,person,0.54,629.51,422.81,-127.32000000000005,72.99000000000001
298,890,person,0.36,801.61,188.97,172.10000000000002,-233.84
298,898,person,0.33,1051.17,193.38,249.56000000000006,4.409999999999997
298,754,person,0.41,618.57,324.76,-432.6,131.38
299,575,person,0.69,941.03,677.05,322.4599999999999,352.28999999999996
299,780,person,0.82,1076.67,379.95,135.6400000000001,-297.09999999999997
299,711,person,0.44,579.28,447.63,-497.3900000000001,67.68
299,751,person,0.48,370.34,692.04,-208.94,244.40999999999997
299,864,person,0.63,754.75,346.5,384.41,-345.53999999999996
299,890,person,0.35,805.01,188.99,50.25999999999999,-157.51
299,898,person,0.3,1056.27,193.64,251.26,4.649999999999977
299,865,person,0.39,176.42,675.61,-879.85,481.97
